flow_duration,protocol,TotPackets,TotBytes,tot_fwd_pkts,totlen_fwd_pkts,fwd_iat_mean,fwd_pkt_len_max,fwd_pkt_len_mean,tot_bwd_pkts,totlen_bwd_pkts,bwd_iat_mean,bwd_pkt_len_max,bwd_pkt_len_mean
0.284,6,12,2069,7,324,47,585,1009,5,396,62,580,1060
1.441,6,3,1560,1,0,0,0,40,2,1440,0,1440,1520
3.905,6,15,5185,4,288,1243,288,468,11,710,373,853,4717
198.113,17,4,530,2,36,198108,36,128,2,173,198108,187,402
13.702,6,29,4970,14,154,1036,722,1819,15,338,965,1448,3151
46.213,6,49,10455,23,533,709,910,3147,26,312,1843,1460,7308
3.894,17,5,290,5,30,973,30,290,0,0,0,0,0
1773.234,6,181,15589,120,69,14901,69,8940,61,69,29549,69,6649
1740.378,6,87,6322,58,31,30532,31,3915,29,31,62156,31,2407
40.262,6,1939,1691135,1182,1375,34,1380,1652556,757,355,53,1380,38579
0.038,17,2,279,1,36,0,36,64,1,187,0,187,215
240.188,6,53,17928,28,806,8895,1408,15171,25,181,10007,580,2757
0.885,17,2,148,2,46,885,46,148,0,0,0,0,0
1688.941,17,16,1265,8,30,241274,37,471,8,71,241274,136,794
16.215,17,17,8209,8,373,2308,1350,3215,9,526,2016,1350,4994
0.266,17,4,624,2,64,264,64,184,2,192,147,192,440
0.515,17,3,451,2,39,464,39,134,1,289,0,289,317
9.929,6,84,24565,42,533,242,1152,18744,42,413,235,1152,5821
19.048,17,21,13586,10,571,2112,1350,5994,11,662,1901,1350,7592
0.013,17,2,152,1,48,0,48,76,1,48,0,48,76
1326.024,6,134,11501,88,69,15241,69,6625,46,69,29466,69,4876
1.33,6,24,8004,12,164,103,267,1288,12,1014,103,2411,6716
1786.53,6,102,8364,68,66,26664,66,4964,34,60,54134,60,3400
280.292,6,24,7054,11,181,28029,267,1168,13,670,23351,1400,5886
0.026,6,3,127,1,0,0,0,40,2,7,0,7,87
5.255,6,40,7309,20,218,276,314,3423,20,513,261,1179,3886
45.947,17,44,11418,44,231,1068,389,11418,0,0,0,0,0
1797.79,1,196,20776,196,78,9219,78,20776,0,0,0,0,0
15.07,6,21,6416,10,154,1674,267,872,11,728,1506,3417,5544
1784.294,6,356,22520,208,69,8619,69,12460,148,69,12137,69,10060
0.275,6,22,4442,11,165,27,456,1394,11,493,26,888,3048
179.021,17,4,352,2,60,179020,60,176,2,60,179020,60,176
193.703,17,4,5508,4,1349,64567,1349,5508,0,0,0,0,0
121.033,17,3,228,3,48,60516,48,228,0,0,0,0,0
1799.83,6,277,33624,112,141,16213,1460,16536,165,126,10973,1460,17088
1769.68,6,128,17928,80,229,22400,1302,12363,48,91,37652,268,5565
249.072,17,4,304,4,48,83024,48,304,0,0,0,0,0
1.902,17,2,178,1,29,0,29,57,1,93,0,93,121
40.962,1,44,4576,0,0,0,0,0,44,76,952,76,4576
0.382,6,18,3068,9,282,47,531,1606,9,493,28,828,1462
0.004,17,2,294,1,48,0,48,76,1,190,0,190,218
7.949,17,16,3428,8,45,1129,45,584,8,327,1127,339,2844
10.232,6,15,3586,9,142,1279,142,506,6,945,2007,1380,3080
1790.31,6,342,31599,167,388,10785,841,12210,175,61,10287,1418,19389
1.956,6,18,2405,9,324,244,585,1121,9,396,242,580,1284
8.428,6,17,6735,9,275,1053,275,643,8,1440,767,1440,6092
3.044,6,16,3269,6,92,608,92,400,10,579,305,1408,2869
15.701,17,19,13441,11,985,1562,1350,11153,8,258,2232,1350,2288
1745.707,6,139,8801,76,49,23276,208,5382,63,31,28150,31,3419
14.806,6,6,360,1,0,0,0,60,5,0,3700,0,300
0.157,17,2,184,1,32,0,32,60,1,96,0,96,124
357.402,6,17,1190,13,180,29783,180,864,4,110,20098,110,326
0.049,17,2,116,1,30,0,30,58,1,30,0,30,58
1125.371,17,15,1143,9,30,140669,37,529,6,74,224276,136,614
726.317,17,80,6086,76,30,9684,37,4422,4,388,114162,463,1664
120.369,2,3,96,3,8,60184,8,96,0,0,0,0,0
200.047,6,31,8912,14,158,15388,267,1357,17,687,12497,2036,7555
0.148,6,10,1380,6,145,29,145,389,4,827,44,827,991
1798.164,17,450,39960,405,35,4450,288,25740,45,288,40024,288,14220
0.098,6,9,1346,5,145,24,145,349,4,833,28,833,997
0.016,17,2,283,1,31,0,31,59,1,196,0,196,224
291.734,6,249,40150,143,304,2054,304,28320,106,83,2778,83,11830
1796.85,1,152,8512,152,28,11899,28,8512,0,0,0,0,0
8.907,6,28,5887,15,197,636,314,2185,13,529,720,1179,3702
46.812,6,24,3187,13,177,3901,177,1923,11,110,4634,110,1264
1383.726,2,11,352,11,8,138372,8,352,0,0,0,0,0
1744.724,2,27,864,27,8,67104,8,864,0,0,0,0,0
60.152,17,5,1725,5,317,15038,317,1725,0,0,0,0,0
11.771,6,900,828660,593,1328,19,1368,808008,307,931,37,2736,20652
221.32,17,4,352,2,60,221319,60,176,2,60,221319,60,176
83.105,6,22,900,10,0,5540,0,408,12,0,7552,0,492
280.457,6,28,7352,12,158,25496,267,1277,16,678,18694,2085,6075
1799.456,17,449,39928,404,35,4465,288,25708,45,288,40015,288,14220
1790.743,6,363,25421,212,99,8486,469,14965,151,69,11938,69,10456
1784.071,6,356,22520,208,69,8618,69,12460,148,69,12136,69,10060
280.3,6,29,7392,13,158,23358,267,1317,16,603,18682,2036,6075
1748.591,6,100,7860,66,45,26901,205,4896,34,35,52980,98,2964
16.209,17,15,6190,7,511,2683,1350,3776,8,273,2299,1350,2414
601.607,2,7,224,7,8,100267,8,224,0,0,0,0,0
66.301,6,28,8662,15,434,4735,659,2126,13,585,5504,1408,6536
49.312,17,4,352,2,60,49311,60,176,2,60,49311,60,176
13.125,17,2,672,2,308,13125,308,672,0,0,0,0,0
79.805,6,30,7432,13,158,6650,267,1317,17,543,4985,1400,6115
300.656,6,42,8661,22,266,14316,720,2014,20,389,810,2720,6647
20.269,6,22,2706,12,210,1838,210,1068,10,545,2057,904,1638
1786.269,6,109,8830,71,66,25518,66,5150,38,60,48274,60,3680
828.437,6,101,17685,56,109,15062,721,6283,45,479,8736,1440,11402
2.239,6,27,9176,13,268,186,710,1794,14,947,169,1368,7382
1744.26,6,97,7307,63,38,28133,205,4476,34,33,52848,98,2831
1787.164,6,102,8364,68,66,26674,66,4964,34,60,54153,60,3400
0.001,6,3,2880,2,1368,1,1368,2840,1,0,0,0,40
553.896,1,6,336,6,28,110779,28,336,0,0,0,0,0
1140.078,17,164,12464,164,48,6994,48,12464,0,0,0,0,0
364.498,6,27,1767,18,177,21441,177,1181,9,110,8506,110,586
11.607,6,25,8473,13,275,967,275,1078,12,986,762,1440,7395
99.481,17,4,352,2,60,99480,60,176,2,60,99480,60,176
26.201,1,6,336,6,28,5240,28,336,0,0,0,0,0
34.51,6,4588,4313094,2985,1366,11,1408,4225074,1603,931,21,2816,88020
1750.454,6,97,7307,63,38,28233,205,4476,34,33,53034,98,2831
12.349,6,1890,1711434,1210,1364,10,1380,1679992,680,421,18,1923,31442
0.03,6,3,182,2,31,30,31,111,1,31,0,31,71
1786.686,6,142,19932,85,222,21270,1288,12959,57,104,31903,247,6973
1797.847,6,448,105243,201,468,8988,1440,71972,247,193,7307,1440,33271
280.413,6,30,7432,13,158,23367,267,1317,17,603,17522,2760,6115
294.27,6,31,5289,13,517,24521,517,1233,18,518,17309,1418,4056
1796.786,6,371,25879,216,99,8357,469,15194,155,69,11665,69,10685
366.259,6,21,1419,15,177,26161,177,989,6,110,12226,110,430
191.59,17,4,352,2,60,191589,60,176,2,60,191589,60,176
317.013,6,77,19025,39,315,8342,1460,9786,38,335,8563,1629,9239
0.04,17,2,164,1,46,0,46,74,1,62,0,62,90
200.599,6,9,515,5,43,50149,43,299,4,0,66864,0,216
653.339,6,12,728,8,31,93334,31,444,4,31,217775,31,284
1075.781,17,44,1848,44,14,25018,14,1848,0,0,0,0,0
0.335,6,27,9086,13,262,27,690,1735,14,945,25,1402,7351
0.469,6,27,8984,13,243,39,611,1656,14,941,33,1368,7328
1785.848,6,104,8376,68,65,26654,65,4930,36,59,51021,59,3446
258.41,1,6,336,6,28,51682,28,336,0,0,0,0,0
1.157,6,12,3702,6,170,228,170,490,6,964,193,1448,3212
16.735,6,25,4820,12,179,1521,722,1718,13,479,1376,2118,3102
274.088,17,4,352,2,60,274086,60,176,2,60,274087,60,176
0.127,17,2,572,1,39,0,39,67,1,477,0,477,505
33.588,6,33,5256,16,180,2224,721,1922,17,271,2086,1368,3334
34.15,6,26,10040,8,154,4878,267,792,18,709,1991,1452,9248
6.2,6,539,469552,336,1331,17,1368,454332,203,776,29,2736,15220
1680.427,1,15,870,15,30,120030,30,870,0,0,0,0,0
182.304,1,14,2423,14,145,14023,275,2423,0,0,0,0,0
1795.363,17,446,39036,402,35,4477,288,25380,44,282,40953,288,13656
0.008,6,3,182,2,31,8,31,111,1,31,0,31,71
0.009,17,2,402,1,59,0,59,87,1,287,0,287,315
1795.228,17,448,39896,403,35,4465,288,25676,45,288,40016,288,14220
125.673,2,2,64,2,8,125673,8,64,0,0,0,0,0
0.187,17,2,146,1,37,0,37,65,1,53,0,53,81
372.12,6,18,1242,14,180,28624,180,916,4,110,20061,110,326
71.788,17,4,240,2,32,71787,32,120,2,32,71787,32,120
4.007,17,8,1288,4,33,1333,33,244,4,233,1333,233,1044
0.927,6,25,9852,13,350,77,1041,1952,12,1058,69,1360,7900
281.294,6,28,7352,13,158,23441,267,1317,15,603,20078,2036,6035
1786.586,6,356,22520,208,69,8630,69,12460,148,69,12153,69,10060
0.032,17,2,467,1,33,0,33,61,1,378,0,378,406
1799.884,1,58,4872,58,56,31576,56,4872,0,0,0,0,0
280.459,6,28,7352,13,158,23371,267,1317,15,678,20025,3456,6035
280.318,17,4,296,2,30,280300,30,116,2,62,280298,62,180
0.056,1,9,756,9,56,7,56,756,0,0,0,0,0
3.075,17,3,422,2,32,3063,32,120,1,274,0,274,302
1.01,17,2,148,2,46,1010,46,148,0,0,0,0,0
1.964,1,2,112,2,28,1964,28,112,0,0,0,0,0
175.177,17,2,72,1,8,0,8,36,1,8,0,8,36
0.06,17,4,420,2,33,15,33,122,2,121,47,145,298
1785.969,6,357,22629,208,69,8627,69,12460,149,69,12066,69,10169
1.726,17,6,501,3,39,835,39,201,3,72,0,72,300
0.026,6,3,136,2,0,26,0,88,1,0,0,0,48
200.981,17,4,1560,4,362,66993,548,1560,0,0,0,0,0
2.12,6,14,2351,8,188,302,245,700,6,703,370,1152,1651
4.666,6,38,7229,19,218,259,314,3383,19,513,244,1179,3846
1.339,6,40,9985,22,502,63,1440,4444,18,400,68,1440,5541
1796.447,17,85,3564,84,14,21643,14,3528,1,8,0,8,36
367.205,6,25,1651,17,177,22950,177,1117,8,110,9920,110,534
82.045,17,2,122,2,33,82045,33,122,0,0,0,0,0
879.668,6,216,22159,113,139,7854,1189,9961,103,171,8623,1460,12198
143.475,17,4,352,2,60,143474,60,176,2,60,143474,60,176
34.332,1,40,4160,0,0,0,0,0,40,76,880,76,4160
1.594,6,20,3833,11,234,159,564,1504,9,463,176,1343,2329
17.147,17,23,6754,9,275,2139,1350,2730,14,259,1316,1350,4024
300.232,6,61,44116,38,145,8114,230,2636,23,2119,13646,6074,41480
0.035,17,2,357,1,44,0,44,72,1,257,0,257,285
1788.3,6,98,7421,65,38,27942,205,4611,33,33,55877,98,2810
261.112,17,4,240,2,32,261111,32,120,2,32,261111,32,120
1779.307,17,391,99813,391,227,4562,422,99813,0,0,0,0,0
1771.242,6,103,9514,66,66,27249,66,5610,37,60,49198,60,3904
0.331,6,28,9145,13,252,27,646,1694,15,832,22,1438,7451
0.954,17,2,677,1,300,0,300,328,1,321,0,321,349
1741.17,6,87,6322,58,31,30546,31,3915,29,31,62183,31,2407
201.581,17,4,352,2,60,201580,60,176,2,60,201580,60,176
4.243,6,13,2311,8,188,606,245,700,5,1407,996,1407,1611
0.516,6,22,7300,13,325,43,626,1984,9,1210,61,1946,5316
1680.495,17,29,6699,29,203,60017,203,6699,0,0,0,0,0
1.345,6,23,7952,11,164,114,267,1236,12,1014,103,2491,6716
5.488,6,40,7309,21,218,274,314,3463,19,440,291,1152,3846
0.071,17,4,352,2,60,53,60,176,2,60,56,60,176
240.166,6,53,15949,28,681,8894,1402,13049,25,199,10006,580,2900
1793.582,17,144,11520,72,48,25261,48,5472,72,56,25261,56,6048
3.96,17,3,222,3,46,1980,46,222,0,0,0,0,0
0.063,17,2,235,1,36,0,36,64,1,143,0,143,171
1787.755,6,102,8296,68,65,26682,65,4930,34,59,54170,59,3366
174.535,6,120,90529,76,1269,2327,1408,80119,44,811,1761,3847,10410
63.908,6,26,7073,7,140,10651,267,849,19,419,3545,1460,6224
9.054,6,81,24461,41,550,226,1152,18720,40,459,224,1179,5741
5.187,17,4,304,4,48,1729,48,304,0,0,0,0,0
503.278,2,4,128,4,8,167759,8,128,0,0,0,0,0
0.344,17,8,2766,8,317,49,356,2766,0,0,0,0,0
0.367,6,23,6012,12,181,33,537,1526,11,781,34,2224,4486
0.282,17,7,2382,7,312,47,356,2382,0,0,0,0,0
2.029,17,7,667,4,33,558,33,244,3,113,823,145,423
1782.689,1,122,6832,122,28,14732,28,6832,0,0,0,0,0
1744.727,2,30,960,30,8,60163,8,960,0,0,0,0,0
288.455,1,4,224,4,28,96151,28,224,0,0,0,0,0
0.748,17,3,238,2,30,725,30,116,1,94,0,94,122
318.46,17,18,1584,9,48,39805,48,684,9,72,39805,72,900
0.305,17,4,240,2,32,304,32,120,2,32,304,32,120
280.505,6,29,7392,13,158,23375,267,1317,16,603,18693,2076,6075
3.768,6,16,1875,8,304,538,304,1324,8,83,448,83,551
1778.021,1,60,5040,60,56,30135,56,5040,0,0,0,0,0
0.71,6,27,13011,15,853,50,1360,5751,12,1128,49,4445,7260
248.11,6,30,8872,14,158,19085,267,1357,16,858,16536,3456,7515
1710.131,1,8,448,8,28,244304,28,448,0,0,0,0,0
0.561,6,20,7252,13,337,46,674,2032,7,1212,85,1946,5220
1773.497,6,180,15480,120,69,14903,69,8940,60,69,30051,69,6540
1797.593,6,216,17246,80,76,22754,375,8397,136,50,13313,143,8849
6.035,17,4,1344,4,308,2011,308,1344,0,0,0,0,0
1760.507,6,80,3680,40,0,45141,0,2080,40,0,45141,0,1600
1787.05,6,356,22865,203,69,8846,69,12260,153,69,11756,69,10605
1796.83,17,144,11520,72,48,25307,48,5472,72,56,25307,56,6048
63.926,6,37,9187,16,327,138,1189,2615,21,440,3195,1420,6572
174.936,6,104,80213,70,1234,2535,1408,70321,34,811,3434,3847,9892
0.489,6,22,7354,13,335,40,668,2026,9,1210,55,1946,5328
34.543,6,33,6069,16,154,2302,721,1923,17,407,2145,2026,4146
111.008,6,30,18589,18,702,50,1360,4967,12,1875,10079,6247,13622
1.449,6,26,7430,14,350,110,1089,2316,12,771,130,1420,5114
5.117,6,43,7429,22,201,243,314,3503,21,440,243,1152,3926
0.387,6,10,1380,6,145,77,145,389,4,827,109,827,991
1794.351,17,66,2766,65,14,28036,14,2730,1,8,0,8,36
284.721,6,32,8535,13,158,23726,267,1317,19,537,15816,1400,7218
23.573,6,34,8942,16,303,1571,722,2769,18,605,1373,2760,6173
280.909,6,28,7352,13,158,23409,267,1317,15,603,20055,1400,6035
1795.949,17,447,39864,402,35,4478,288,25644,45,288,40019,288,14220
82.71,6,28,6789,12,207,7515,517,1463,16,641,5511,1418,5326
0.015,6,12,3702,6,170,2,170,490,6,964,2,1448,3212
11.625,6,1857,1602331,1109,1389,10,1420,1568166,748,526,15,3303,34165
0.312,17,2,167,1,39,0,39,67,1,72,0,72,100
0.152,6,9,1346,5,145,38,145,349,4,833,43,833,997
1780.564,17,142,11360,71,48,25436,48,5396,71,56,25436,56,5964
0.02,6,3,136,2,0,20,0,88,1,0,0,0,48
0.306,17,2,152,1,48,0,48,76,1,48,0,48,76
3.766,17,8,1132,4,31,1254,31,236,4,196,1253,196,896
962.534,2,9,288,9,8,120316,8,288,0,0,0,0,0
0.193,6,10,1671,6,552,38,948,1348,4,159,64,159,323
1757.909,6,99,7814,65,45,27467,205,4850,34,35,53259,98,2964
1718.392,17,21,8169,21,361,85919,361,8169,0,0,0,0,0
601.551,2,7,224,7,8,100258,8,224,0,0,0,0,0
0.081,17,4,414,2,50,1,50,156,2,101,73,107,258
1790.068,1,58,4872,0,0,0,0,0,58,56,31404,56,4872
1771.723,6,101,9410,66,66,27257,66,5610,35,60,52106,60,3800
177.395,6,41,24136,19,840,40,1360,5835,22,1160,8440,1696,18301
0.496,6,20,4960,10,137,55,267,1092,10,692,54,1467,3868
546.728,17,1165,568670,458,413,1196,1350,202308,707,490,774,1350,366362
10.766,6,20,4402,11,275,1076,275,998,9,758,749,1420,3404
88.43,6,35,8040,13,174,80,267,1573,22,348,4207,1460,6467
22.016,17,4,288,2,36,22015,36,128,2,52,22015,52,160
0.344,17,8,2774,8,318,49,357,2774,0,0,0,0,0
0.004,17,2,567,1,43,0,43,71,1,468,0,468,496
1625.313,1,7,392,7,28,270885,28,392,0,0,0,0,0
1.25,6,25,8056,12,164,96,267,1288,13,869,88,1440,6768
125.535,6,36,7877,14,155,9656,267,1346,22,331,5977,1420,6531
35.622,6,67,14248,33,335,416,766,3835,34,393,1075,1460,10413
45.28,6,31,7847,8,153,2644,267,1250,23,333,2057,1460,6597
128.724,6,42,25867,19,840,40,1460,5847,23,1193,5844,1460,20020
1772.518,6,180,15480,120,69,14895,69,8940,60,69,30035,69,6540
19.757,17,36,24410,18,742,1160,1350,13866,18,557,1160,1350,10544
0.62,17,3,451,2,39,446,39,134,1,289,0,289,317
300.287,6,48,29713,31,190,10009,444,2441,17,2398,15029,11264,27272
1776.277,17,73,3060,72,14,25017,14,3024,1,8,0,8,36
170.878,6,41,5949,20,148,8987,722,2236,21,187,8535,1408,3713
1.231,6,39,10473,21,513,61,1360,4977,18,433,62,1360,5496
0.03,1,5,740,5,120,7,120,740,0,0,0,0,0
125.379,6,14,3145,7,92,20896,92,452,7,465,20866,1448,2693
899.785,6,12,728,8,31,128540,31,444,4,31,299789,31,284
1779.206,17,140,11200,70,48,25785,48,5320,70,56,25785,56,5880
0.572,17,12,6353,6,615,114,1350,3860,6,387,78,1350,2493
14.48,6,24,6993,13,275,1206,275,1078,11,910,946,1440,5915
0.273,17,8,2750,8,315,39,354,2750,0,0,0,0,0
0.368,6,21,7203,13,318,30,600,1958,8,964,49,1471,5245
1789.551,6,349,22447,197,69,9130,69,12089,152,69,11850,69,10358
1.019,17,3,174,3,30,509,30,174,0,0,0,0,0
0.305,6,20,7238,12,335,27,668,1974,8,1210,42,1906,5264
4.655,6,10,587,6,43,931,43,371,4,0,562,0,216
1.045,17,4,580,2,40,1014,40,136,2,194,1001,194,444
0.577,17,2,152,1,48,0,48,76,1,48,0,48,76
0.021,17,2,148,1,30,0,30,58,1,62,0,62,90
822.697,6,9,1240,9,110,102837,110,1240,0,0,0,0,0
66.039,17,4,558,2,36,66034,36,128,2,187,66034,187,430
0.001,17,2,290,1,40,0,40,68,1,194,0,194,222
1.551,6,45,16910,26,792,62,1360,11374,19,476,74,2715,5536
0.43,6,12,1653,6,288,83,288,548,6,426,46,434,1105
0.556,6,10,1383,5,145,139,145,349,5,830,93,830,1034
1680.513,1,15,840,15,28,120036,28,840,0,0,0,0,0
1740.438,17,30,31680,30,1028,60015,1028,31680,0,0,0,0,0
0.397,6,10,1992,5,288,92,288,508,5,424,53,434,1484
150.0,6,33,15766,17,512,313,1360,3825,16,1026,9991,2720,11941
159.739,6,89,63468,57,1236,2852,1408,53668,32,738,2901,2439,9800
280.278,6,28,7352,13,158,23356,267,1317,15,678,20019,3436,6035
1719.478,17,12,498,11,14,171947,14,462,1,8,0,8,36
133.949,6,25,10716,13,746,53,1360,3536,12,1114,12165,3068,7180
3.008,17,4,340,2,37,2999,37,130,2,77,2999,77,210
0.139,6,13,4525,8,290,19,517,993,5,1088,32,1408,3532
61.84,6,21,8707,10,489,52,824,1995,11,681,6175,1408,6712
1.728,17,2,154,1,33,0,33,61,1,65,0,65,93
60.803,6,135,10663,119,134,515,174,5568,16,445,3483,1452,5095
1744.789,2,26,832,26,8,69791,8,832,0,0,0,0,0
0.01,17,2,412,1,48,0,48,76,1,308,0,308,336
334.605,6,60,10153,30,97,11537,267,2676,30,272,11537,4837,7477
0.0,17,1,960,1,932,0,932,960,0,0,0,0,0
280.367,6,29,7392,13,158,23363,267,1317,16,603,18686,2036,6075
18.805,17,25,5091,12,186,1707,1350,2569,13,166,1564,1350,2522
1788.448,6,359,22709,209,69,8598,69,12569,150,69,12002,69,10140
511.867,1,13,728,13,28,42655,28,728,0,0,0,0,0
205.844,6,132,95836,80,1299,2605,1448,83440,52,683,2760,2359,12396
3.399,17,10,785,5,31,841,31,295,5,70,838,70,490
4.009,17,8,1288,4,33,1332,33,244,4,233,1333,249,1044
0.153,1,2,112,2,28,153,28,112,0,0,0,0,0
1799.789,17,802,269460,802,307,2246,320,269460,0,0,0,0,0
1784.798,1,58,4872,0,0,0,0,0,58,56,31312,56,4872
9.515,17,27,14684,13,666,790,1350,9034,14,375,729,1350,5650
36.726,17,44,6468,22,48,1746,48,1672,22,190,1745,308,4796
1750.542,17,12,498,11,14,175054,14,462,1,8,0,8,36
1685.229,1,8,448,8,28,240747,28,448,0,0,0,0,0
1750.741,6,186,11385,93,47,19029,208,6766,93,31,19027,31,4619
42.435,17,44,6468,22,48,2020,48,1672,22,190,2020,308,4796
1.077,6,30,12083,16,525,71,1360,3310,14,820,69,1380,8773
1796.765,17,65,2730,65,14,28074,14,2730,0,0,0,0,0
5.128,17,3,208,2,36,5003,36,128,1,52,0,52,80
333.357,6,68,10749,33,100,10417,267,2934,35,237,9803,1917,7815
223.019,17,24,8754,24,336,9696,359,8754,0,0,0,0,0
280.263,6,29,7392,13,158,23355,267,1317,16,603,18682,1400,6075
136.381,17,10,585,10,30,15153,31,585,0,0,0,0,0
1.062,6,12,1653,6,288,208,288,548,6,426,107,434,1105
10.807,6,18,5610,10,275,1200,275,958,8,1440,805,1440,4652
4.778,6,18,3380,6,92,955,92,400,12,387,407,1448,2980
1775.435,17,72,3018,71,14,25363,14,2982,1,8,0,8,36
1782.081,6,107,8673,68,65,26598,65,4930,39,59,46894,59,3743
1653.441,1,8,448,8,28,236205,28,448,0,0,0,0,0
95.864,6,28,12949,15,519,63,884,2721,13,1077,7976,1503,10228
0.088,6,2,80,1,0,0,0,40,1,0,0,0,40
1750.839,6,95,7203,63,38,28239,205,4476,32,33,56469,98,2727
1797.047,6,1889,426907,887,371,2028,1408,185317,1002,294,1795,7040,241590
5.556,6,40,7325,21,218,277,314,3463,19,516,294,1179,3862
0.127,6,3,151,1,0,0,0,40,2,31,1,31,111
1771.759,6,99,9306,66,66,27257,66,5610,33,60,55364,60,3696
11.809,6,98,32091,49,592,246,1152,25649,49,447,239,1179,6442
1789.742,6,197,23386,103,80,17546,721,9125,94,233,19241,1414,14261
13.339,6,24,6993,13,275,1111,275,1078,11,910,832,1440,5915
301.05,6,45,10359,19,433,16716,910,2958,26,317,12036,4848,7401
49.0,6,12,5544,4,112,16333,112,280,8,822,6930,1460,5264
1700.481,17,12,498,11,14,170048,14,462,1,8,0,8,36
0.925,17,2,176,2,60,925,60,176,0,0,0,0,0
1791.81,1,58,4872,58,56,31435,56,4872,0,0,0,0,0
1.381,6,49,19312,27,896,53,1460,13656,22,529,57,4075,5656
1.002,6,10,1687,7,100,167,100,384,3,1179,369,1179,1303
1786.4,6,102,8364,68,66,26662,66,4964,34,60,54130,60,3400
10.996,6,20,4442,11,275,1099,275,998,9,768,775,1440,3444
0.015,17,4,314,2,31,0,31,118,2,70,1,70,196
106.876,6,21,9136,11,499,85,1193,1971,10,1125,11855,2279,7165
280.628,6,28,7352,13,158,23385,267,1317,15,775,20038,4836,6035
2.003,17,2,176,2,60,2003,60,176,0,0,0,0,0
22.243,6,27,7177,13,155,1853,267,1306,14,530,1710,3417,5871
369.795,6,25,1651,17,177,23112,177,1117,8,110,9225,110,534
240.401,6,66,24665,34,535,7284,1402,6633,32,861,7754,2804,18032
7.36,6,6,260,2,0,7360,0,84,4,0,2411,0,176
280.298,6,29,7392,13,158,23358,267,1317,16,603,18685,2036,6075
95.518,17,4,1344,4,308,31839,308,1344,0,0,0,0,0
0.39,6,7,371,4,0,130,0,204,3,7,101,7,167
0.138,17,4,588,2,48,116,48,152,2,190,119,308,436
136.569,6,28,12949,15,836,56,1360,5650,13,1127,11366,4445,7299
1.551,6,46,19078,27,887,59,1360,13542,19,476,74,2715,5536
1783.856,17,79,3312,78,14,23166,14,3276,1,8,0,8,36
1752.193,6,109,8141,69,38,25767,205,4850,40,32,44920,98,3291
92.406,17,4,352,2,60,92405,60,176,2,60,92405,60,176
300.248,6,135,21027,62,323,4922,1052,11025,73,137,4170,1408,10002
1750.799,17,12,498,11,14,175079,14,462,1,8,0,8,36
0.416,6,4,220,2,0,416,0,100,2,0,303,0,120
1786.028,1,77,6468,0,0,0,0,0,77,56,23500,56,6468
27.708,17,47,12038,23,328,1258,1350,8193,24,132,1203,1350,3845
4.595,6,7,476,1,0,0,0,40,6,31,468,31,436
1.56,17,25,6834,10,296,170,1350,3247,15,211,109,1350,3587
1.848,17,2,195,1,44,0,44,72,1,95,0,95,123
147.804,6,7,292,4,0,49268,0,164,3,0,73803,0,128
59.121,6,19,2810,12,253,5374,597,1685,7,190,8296,346,1125
1704.054,1,8,448,8,28,243436,28,448,0,0,0,0,0
5.681,6,40,7309,20,218,299,314,3423,20,440,285,1152,3886
0.455,6,12,1653,6,288,88,288,548,6,426,51,434,1105
240.36,6,43,8990,21,521,12015,1418,5789,22,227,11444,618,3201
43.877,6,25,6757,12,181,3988,267,1212,13,717,3655,2036,5545
0.203,6,10,1840,5,901,50,901,1169,5,403,50,403,671
0.052,17,2,214,1,39,0,39,67,1,119,0,119,147
168.051,6,22,7972,11,511,87,1194,2005,11,919,16787,1631,5967
2.952,6,30,8543,16,333,196,1007,2313,14,708,226,1452,6230
163.065,6,25,10081,12,523,61,1360,2629,13,988,13577,1360,7452
365.719,6,25,1654,17,180,22857,180,1120,8,110,9188,110,534
1783.149,1,342,28728,342,56,5229,56,28728,0,0,0,0,0
1788.232,1,262,14672,262,28,6851,28,14672,0,0,0,0,0
63.479,6,41,8710,20,371,579,766,1993,21,391,3167,3488,6717
0.083,17,2,390,1,46,0,46,74,1,288,0,288,316
0.036,6,4,222,2,31,36,31,111,2,31,2,31,111
1.379,6,41,8435,21,321,68,1168,2814,20,400,63,1360,5621
1786.616,6,104,8376,68,65,26665,65,4930,36,59,51043,59,3446
0.086,17,5,696,3,60,0,60,264,2,188,0,188,432
7.924,6,53,18816,27,371,304,1360,4164,26,755,271,1360,14652
230.377,17,4,352,2,60,230376,60,176,2,60,230375,60,176
157.009,17,4,352,2,60,157007,60,176,2,60,157008,60,176
11.867,6,1889,1640646,1145,1378,10,1420,1606665,744,467,15,1883,33981
5.831,6,5,339,3,131,2793,131,255,2,0,5587,0,84
33.491,6,32,5159,16,180,2221,722,1923,16,300,2221,1448,3236
279.908,1,12,672,12,28,25446,28,672,0,0,0,0,0
0.332,6,27,9054,13,247,27,624,1684,14,947,25,1408,7370
91.313,17,4,352,2,60,91312,60,176,2,60,91312,60,176
1775.95,6,181,15589,120,69,14923,69,8940,61,69,29593,69,6649
0.2,6,3,1014,1,863,0,863,903,2,31,200,31,111
0.011,6,11,3287,6,81,2,81,401,5,872,2,1448,2886
0.925,6,32,9870,19,674,51,1360,4848,13,561,60,2744,5022
1781.943,6,102,8296,68,65,26596,65,4930,34,59,53995,59,3366
67.573,17,7,2824,7,375,11262,548,2824,0,0,0,0,0
